category,file,line,text
ignore-comment,ViewModels\ReportViewModel.cs,1741,"/// <param name=""item"">报告行</param>"
ignore-comment,ViewModels\ReportViewModel.cs,1779,/// 加载测量数据列表（仅已完成的测量）
ignore-comment,ViewModels\ReportViewModel.cs,1798,// 在UI线程上更新集合
maybe,ViewModels\ReportViewModel.cs,1811,"_logHelper?.Information($""加载测量数据列表：共{records.Count}条"");"
ignore-comment,ViewModels\ReportViewModel.cs,1815,// 操作被取消，忽略
maybe,ViewModels\ReportViewModel.cs,1821,"_logHelper?.Error(""加载测量数据列表失败"", ex);"
ignore-comment,ViewModels\ReportViewModel.cs,1831,/// 检查是否已有报告
must,ViewModels\ReportViewModel.cs,1851,"ExistingReportInfo = $""该测量数据已有报告：{existingReport.ReportNumber}（{existingReport.CreatedAt:yyyy-MM-dd}）"";"
maybe,ViewModels\ReportViewModel.cs,1863,"_logHelper?.Error($""检查已有报告失败：MeasurementId={record.Id}"", ex);"
must,ViewModels\ReportViewModel.cs,1888,"$""报告关联的结果包文件不存在，已跳过结果包校验: ReportId={report.Id}, AnalysisResultId={report.AnalysisResult.Id}, PackagePath={report.AnalysisResult.PackagePath}"");"
maybe,ViewModels\ReportViewModel.cs,1907,"$""{validation.Message}\n请重新分析后再生成或查看报告。"","
maybe,ViewModels\ReportViewModel.cs,1908,"""结果包校验失败"","
ignore-comment,ViewModels\ReportViewModel.cs,1917,/// 加载报告预览
ignore-comment,ViewModels\ReportViewModel.cs,1921,// 如果应用正在关闭或已释放，不执行任何操作
ignore-comment,ViewModels\ReportViewModel.cs,1946,// 构建预览内容
must,ViewModels\ReportViewModel.cs,1948,"sb.AppendLine($""报告编号：{fullReport.ReportNumber}"");"
must,ViewModels\ReportViewModel.cs,1949,"sb.AppendLine($""生成日期：{fullReport.CreatedAt:yyyy-MM-dd HH:mm}"");"
must,ViewModels\ReportViewModel.cs,1950,"sb.AppendLine($""报告状态：{GetStatusText(fullReport.Status)}"");"
must,ViewModels\ReportViewModel.cs,1956,"sb.AppendLine(""【患者信息】"");"
must,ViewModels\ReportViewModel.cs,1957,"sb.AppendLine($""姓名：{patient.Name}"");"
must,ViewModels\ReportViewModel.cs,1958,"sb.AppendLine($""性别：{(patient.Gender == Gender.Male ? ""男"" : ""女"")}"");"
must,ViewModels\ReportViewModel.cs,1959,"sb.AppendLine($""年龄：{patient.Age}岁"");"
must,ViewModels\ReportViewModel.cs,1965,"sb.AppendLine(""【测量信息】"");"
must,ViewModels\ReportViewModel.cs,1966,"sb.AppendLine($""测量日期：{fullReport.MeasurementRecord.MeasurementDate:yyyy-MM-dd HH:mm}"");"
must,ViewModels\ReportViewModel.cs,1967,"sb.AppendLine($""操作员：{fullReport.MeasurementRecord.Operator?.Name ?? ""未知""}"");"
must,ViewModels\ReportViewModel.cs,1973,"sb.AppendLine(""【步态参数】"");"
must,ViewModels\ReportViewModel.cs,1974,"sb.AppendLine($""步幅（左）：{gait.StrideLengthLeft?.ToString(""F2"") ?? ""--""} cm"");"
must,ViewModels\ReportViewModel.cs,1975,"sb.AppendLine($""步幅（右）：{gait.StrideLengthRight?.ToString(""F2"") ?? ""--""} cm"");"
must,ViewModels\ReportViewModel.cs,1976,"sb.AppendLine($""步频：{gait.Cadence?.ToString(""F1"") ?? ""--""} steps/min"");"
must,ViewModels\ReportViewModel.cs,1977,"sb.AppendLine($""步速：{gait.Velocity?.ToString(""F2"") ?? ""--""} m/s"");"
must,ViewModels\ReportViewModel.cs,1978,"sb.AppendLine($""左脚支撑相：{gait.StancePhaseLeft?.ToString(""F1"") ?? ""--""} %"");"
must,ViewModels\ReportViewModel.cs,1979,"sb.AppendLine($""右脚支撑相：{gait.StancePhaseRight?.ToString(""F1"") ?? ""--""} %"");"
must,ViewModels\ReportViewModel.cs,1980,"sb.AppendLine($""双支撑时间：{gait.DoubleSupport?.ToString(""F1"") ?? ""--""} %"");"
ignore-comment,ViewModels\ReportViewModel.cs,1985,// 运动学参数
must,ViewModels\ReportViewModel.cs,1989,"sb.AppendLine(""【运动学参数（ROM）】"");"
must,ViewModels\ReportViewModel.cs,1990,"sb.AppendLine($""髋关节 ROM：{ks.HipRomDeg?.ToString(""F1"") ?? ""--""} °"");"
must,ViewModels\ReportViewModel.cs,1991,"sb.AppendLine($""膝关节 ROM：{ks.KneeRomDeg?.ToString(""F1"") ?? ""--""} °"");"
must,ViewModels\ReportViewModel.cs,1992,"sb.AppendLine($""踝关节 ROM：{ks.AnkleRomDeg?.ToString(""F1"") ?? ""--""} °"");"
must,ViewModels\ReportViewModel.cs,1993,"sb.AppendLine($""骨盆冠状面 ROM：{ks.PelvisCoronalRomDeg?.ToString(""F1"") ?? ""--""} °"");"
ignore-comment,ViewModels\ReportViewModel.cs,1997,// 质量控制信息
must,ViewModels\ReportViewModel.cs,2001,"sb.AppendLine(""【质量控制信息】"");"
must,ViewModels\ReportViewModel.cs,2002,"sb.AppendLine($""有效帧比例：{(qc.ValidFrameRatio.HasValue ? $""{qc.ValidFrameRatio * 100:F1}%"" : ""--"")}"");"
must,ViewModels\ReportViewModel.cs,2003,"sb.AppendLine($""遮挡预警：{(qc.OcclusionWarning ? ""⚠ 是"" : ""✓ 否"")}"");"
must,ViewModels\ReportViewModel.cs,2004,"sb.AppendLine($""丢点预警：{(qc.MissingPointWarning ? ""⚠ 是"" : ""✓ 否"")}"");"
ignore-comment,ViewModels\ReportViewModel.cs,2008,// 分析信息
must,ViewModels\ReportViewModel.cs,2012,"sb.AppendLine(""【分析信息】"");"
must,ViewModels\ReportViewModel.cs,2013,"sb.AppendLine($""算法版本：{ar.AlgorithmVersion}"");"
must,ViewModels\ReportViewModel.cs,2014,"sb.AppendLine($""模型版本：{ar.ModelVersion}"");"
must,ViewModels\ReportViewModel.cs,2015,"sb.AppendLine($""分析耗时：{(ar.AnalysisDurationSeconds.HasValue ? $""{ar.AnalysisDurationSeconds:F1}秒"" : ""--"")}"");"
must,ViewModels\ReportViewModel.cs,2016,"sb.AppendLine($""分析时间：{ar.CreatedAt:yyyy-MM-dd HH:mm}"");"
must,ViewModels\ReportViewModel.cs,2022,"sb.AppendLine(""【医生意见】"");"
ignore-comment,ViewModels\ReportViewModel.cs,2026,// 再次检查关闭状态
must,ViewModels\ReportViewModel.cs,2038,"_logHelper?.Error($""加载报告预览失败：ReportId={report.Id}"", ex);"
ignore-comment,ViewModels\ReportViewModel.cs,2044,/// 清除预览
ignore-comment,ViewModels\ReportViewModel.cs,2048,// 如果应用正在关闭或已释放，不执行任何操作
must,ViewModels\ReportViewModel.cs,2059,"PreviewSummaryMessage = ""请选择左侧报告，查看报告摘要。"";"
ignore-comment,ViewModels\ReportViewModel.cs,2063,/// 更新右侧报告摘要面板。
maybe,ViewModels\ReportViewModel.cs,2074,"var title = string.IsNullOrWhiteSpace(report.Title) ? ""步态分析报告"" : report.Title;"
maybe,ViewModels\ReportViewModel.cs,2078,": record.HasDualVideo ? ""双视角模式"" : record.HasSideVideo || record.HasFrontVideo ? ""单视角模式"" : ""--"";"
maybe,ViewModels\ReportViewModel.cs,2082,"new(""报告标题"", title),"
must,ViewModels\ReportViewModel.cs,2083,"new(""报告编号"", EmptyToDash(report.ReportNumber)),"
maybe,ViewModels\ReportViewModel.cs,2084,"new(""患者姓名"", EmptyToDash(patient?.Name)),"
maybe,ViewModels\ReportViewModel.cs,2085,"new(""测量类型"", measurementType),"
maybe,ViewModels\ReportViewModel.cs,2086,"new(""分析模式"", analysisMode),"
maybe,ViewModels\ReportViewModel.cs,2087,"new(""测量时间"", record?.MeasurementDate.ToString(Constants.DATETIME_FORMAT) ?? ""--""),"
maybe,ViewModels\ReportViewModel.cs,2088,"new(""生成时间"", report.CreatedAt.ToString(Constants.DATETIME_FORMAT)),"
must,ViewModels\ReportViewModel.cs,2089,"new(""报告状态"", GetStatusText(report.Status))"
maybe,ViewModels\ReportViewModel.cs,2094,"new(""步态周期"", FormatNumber(data.MeanCycleDurationSec ?? analysis?.GaitCycleDurationS ?? gait?.GaitCycleDurationS, ""F2""), ""s""),"
maybe,ViewModels\ReportViewModel.cs,2095,"new(""平均步长"", FormatNumber(data.MeanStepLengthM ?? analysis?.StepLengthM ?? gait?.StepLengthM, ""F2""), ""m""),"
maybe,ViewModels\ReportViewModel.cs,2096,"new(""平均步频"", FormatNumber(data.CadenceStepPerMin ?? gait?.Cadence, ""F1""), ""step/min""),"
maybe,ViewModels\ReportViewModel.cs,2097,"new(""平均步速"", FormatNumber(data.GaitSpeedMPerS ?? analysis?.GaitSpeedMPerS ?? gait?.GaitSpeedMPerS ?? gait?.Velocity, ""F2""), ""m/s""),"
maybe,ViewModels\ReportViewModel.cs,2098,"new(""有效帧比例"", FormatPercent(data.ValidFrameRatio ?? quality?.ValidFrameRatio), string.Empty)"
maybe,ViewModels\ReportViewModel.cs,2107,"return $""当前选中报告已包含 {sectionCount} 个报告模块。点击“查看完整报告”可查看正式报告版式、执行打印或导出。"";"
maybe,ViewModels\ReportViewModel.cs,2117,"tags.Add(""步态时空参数"");"
maybe,ViewModels\ReportViewModel.cs,2122,"tags.Add(""运动学参数"");"
maybe,ViewModels\ReportViewModel.cs,2123,"tags.Add(""躯干和骨盆参数"");"
maybe,ViewModels\ReportViewModel.cs,2124,"tags.Add(""曲线图"");"
maybe,ViewModels\ReportViewModel.cs,2129,"tags.Add(""对称性分析"");"
maybe,ViewModels\ReportViewModel.cs,2132,"tags.Add(""左右侧参数"");"
maybe,ViewModels\ReportViewModel.cs,2181,"return ratio >= 0.95 ? ""A级"" : ratio >= 0.85 ? ""B级"" : ""C级"";"
maybe,ViewModels\ReportViewModel.cs,2188,"MeasurementType.NormalWalk => ""自然步行"","
maybe,ViewModels\ReportViewModel.cs,2189,"MeasurementType.FastWalk => ""快走"","
maybe,ViewModels\ReportViewModel.cs,2190,"MeasurementType.SlowWalk => ""慢走"","
maybe,ViewModels\ReportViewModel.cs,2191,"MeasurementType.Other => ""其他"","
ignore-comment,ViewModels\ReportViewModel.cs,2197,/// 获取状态文本
must,ViewModels\ReportViewModel.cs,2203,"ReportStatus.Draft => ""可查看"","
must,ViewModels\ReportViewModel.cs,2204,"ReportStatus.Completed => ""可查看"","
must,ViewModels\ReportViewModel.cs,2205,"ReportStatus.Printed => ""可查看"","
must,ViewModels\ReportViewModel.cs,2206,"ReportStatus.Outdated => ""可查看"","
maybe,ViewModels\ReportViewModel.cs,2207,"_ => ""未知"""
ignore-comment,ViewModels\ReportViewModel.cs,2216,/// 释放资源
ignore,ViewModels\ReportViewModel.cs,2232,#region 辅助类
ignore-comment,ViewModels\ReportViewModel.cs,2235,/// 报告摘要字段。
ignore-comment,ViewModels\ReportViewModel.cs,2240,/// 报告摘要指标。
ignore-comment,ViewModels\ReportViewModel.cs,2245,/// 批量导出报告结果。
ignore-comment,ViewModels\ReportViewModel.cs,2254,/// 报告列表项
ignore-comment,ViewModels\ReportViewModel.cs,2259,/// 报告实体
ignore-comment,ViewModels\ReportViewModel.cs,2264,/// 行号
ignore-comment,ViewModels\ReportViewModel.cs,2269,/// 是否勾选
ignore-comment,ViewModels\ReportViewModel.cs,2280,/// 报告编号
ignore-comment,ViewModels\ReportViewModel.cs,2285,/// 患者姓名
ignore-comment,ViewModels\ReportViewModel.cs,2290,/// 生成日期
ignore-comment,ViewModels\ReportViewModel.cs,2295,/// 状态显示
must,ViewModels\ReportViewModel.cs,2299,"ReportStatus.Draft => ""待生成"","
must,ViewModels\ReportViewModel.cs,2300,"ReportStatus.Completed => ""已生成"","
must,ViewModels\ReportViewModel.cs,2301,"ReportStatus.Printed => ""已生成"","
must,ViewModels\ReportViewModel.cs,2302,"ReportStatus.Outdated => ""需重新生成"","
maybe,ViewModels\ReportViewModel.cs,2303,"_ => ""待生成"""
ignore-comment,ViewModels\ReportViewModel.cs,2307,/// 状态图标
ignore-comment,ViewModels\ReportViewModel.cs,2314,/// 状态背景
ignore-comment,ViewModels\ReportViewModel.cs,2324,/// 状态前景色
ignore-comment,ViewModels\ReportViewModel.cs,2334,/// 详情提示
must,ViewModels\ReportViewModel.cs,2336,"public string DetailHint => $""查看 {PatientName} 的报告详情"";"
ignore-comment,ViewModels\ReportViewModel.cs,2339,/// 导出提示
must,ViewModels\ReportViewModel.cs,2341,"public string ExportHint => $""导出 {PatientName} 的报告"";"
ignore-comment,ViewModels\ReportViewModel.cs,2344,/// 打印提示
must,ViewModels\ReportViewModel.cs,2346,"public string PrintHint => $""打印 {PatientName} 的报告"";"
maybe,ViewModels\ReportViewModel.cs,2350,"_ => ""查看报告"""
ignore-comment,ViewModels\ReportViewModel.cs,2354,/// 状态颜色
ignore-comment,ViewModels\SettingsViewModel.cs,16,/// 设置视图模型 - 作为设置页面的容器，管理子ViewModel和Tab权限控制
ignore,ViewModels\SettingsViewModel.cs,25,#region Tab显示控制
ignore-comment,ViewModels\SettingsViewModel.cs,28,/// 当前选中的Tab索引
ignore-comment,ViewModels\SettingsViewModel.cs,34,/// 是否显示用户管理Tab（仅管理员）
ignore-comment,ViewModels\SettingsViewModel.cs,40,/// 是否显示数据管理Tab（仅管理员）
ignore-comment,ViewModels\SettingsViewModel.cs,46,/// 是否显示单位设置Tab（仅管理员）
ignore-comment,ViewModels\SettingsViewModel.cs,52,/// 是否显示科室管理Tab（仅管理员）
ignore-comment,ViewModels\SettingsViewModel.cs,58,/// 是否显示设备配置Tab（管理员和操作员）
ignore-comment,ViewModels\SettingsViewModel.cs,64,/// 侧面相机ID
ignore-comment,ViewModels\SettingsViewModel.cs,70,/// 正面相机ID
ignore-comment,ViewModels\SettingsViewModel.cs,76,/// 第三方相机配置软件路径
ignore,ViewModels\SettingsViewModel.cs,83,#region 子 ViewModel
ignore-comment,ViewModels\SettingsViewModel.cs,86,/// 通用设置 ViewModel
ignore-comment,ViewModels\SettingsViewModel.cs,91,/// 用户管理 ViewModel
ignore-comment,ViewModels\SettingsViewModel.cs,96,/// 科室管理 ViewModel
ignore-comment,ViewModels\SettingsViewModel.cs,101,/// 单位设置 ViewModel
ignore-comment,ViewModels\SettingsViewModel.cs,106,/// 数据管理设置 ViewModel
ignore-comment,ViewModels\SettingsViewModel.cs,111,/// 系统信息 ViewModel
ignore-comment,ViewModels\SettingsViewModel.cs,118,/// 构造函数
ignore-comment,ViewModels\SettingsViewModel.cs,133,// 注入子 ViewModel
ignore-comment,ViewModels\SettingsViewModel.cs,143,// 初始化权限
maybe,ViewModels\SettingsViewModel.cs,147,"_logHelper?.Information(""设置页面初始化完成"");"
ignore-comment,ViewModels\SettingsViewModel.cs,151,/// 初始化权限
maybe,ViewModels\SettingsViewModel.cs,179,"_logHelper?.Information(""保存设备配置"");"
must,ViewModels\SettingsViewModel.cs,187,"Title = ""选择相机配置软件"","
maybe,ViewModels\SettingsViewModel.cs,188,"Filter = ""可执行文件 (*.exe)|*.exe|所有文件 (*.*)|*.*"""
must,ViewModels\SettingsViewModel.cs,203,"System.Windows.MessageBox.Show(""请先配置有效的相机配置软件路径。"", ""提示"", System.Windows.MessageBoxButton.OK, System.Windows.MessageBoxImage.Information);"
ignore,ViewModels\SettingsViewModel.cs,215,#region 辅助类
ignore-comment,ViewModels\SettingsViewModel.cs,218,/// 语言选项
ignore-comment,ViewModels\SettingsViewModel.cs,227,/// 主题选项
ignore-comment,ViewModels\SettingsViewModel.cs,237,/// 主题色选项
ignore-comment,ViewModels\SettingsViewModel.cs,253,/// 科室列表项
ignore-comment,ViewModels\SettingsViewModel.cs,277,/// 备份历史项
must,ViewModels\UserEditViewModel.cs,29,"public string DialogTitle => IsNewUser ? ""添加用户"" : ""编辑用户"";"
must,ViewModels\UserEditViewModel.cs,143,"RoleOptions.Add(new RoleOption { Value = UserRole.Administrator, Display = ""管理员"" });"
must,ViewModels\UserEditViewModel.cs,144,"RoleOptions.Add(new RoleOption { Value = UserRole.Operator, Display = ""操作员"" });"
must,ViewModels\UserEditViewModel.cs,229,"ValidationError = ""保存失败，请重试"";"
must,ViewModels\UserEditViewModel.cs,234,"ValidationError = $""保存出错: {ex.Message}"";"
must,ViewModels\UserEditViewModel.cs,248,"ValidationError = ""登录账号不能为空"";"
must,ViewModels\UserEditViewModel.cs,254,"ValidationError = ""登录账号长度应在3-20位之间"";"
must,ViewModels\UserEditViewModel.cs,261,"ValidationError = ""该账号已存在"";"
must,ViewModels\UserEditViewModel.cs,267,"ValidationError = ""用户姓名不能为空"";"
must,ViewModels\UserEditViewModel.cs,275,"ValidationError = $""电话长度不能超过{BTFX.Common.Constants.PHONE_MAX_LENGTH}位"";"
must,ViewModels\UserEditViewModel.cs,281,"ValidationError = ""电话只能输入数字"";"
must,ViewModels\UserEditViewModel.cs,288,"ValidationError = ""请选择角色"";"
must,ViewModels\UserEditViewModel.cs,296,"ValidationError = ""密码不能为空"";"
must,ViewModels\UserEditViewModel.cs,302,"ValidationError = ""密码长度至少为6位"";"
must,ViewModels\UserEditViewModel.cs,308,"ValidationError = $""密码长度不能超过{BTFX.Common.Constants.PASSWORD_MAX_LENGTH}位"";"
must,ViewModels\UserEditViewModel.cs,314,"ValidationError = ""密码由纯数字组成"";"
must,ViewModels\UserEditViewModel.cs,320,"ValidationError = ""两次输入的密码不一致"";"
ignore-comment,ViewModels\UserItem.cs,9,/// 用户列表项
ignore-comment,Views\ActivationView.xaml.cs,6,/// ActivationView.xaml 的交互逻辑。
ignore-comment,Views\DataManagementView.xaml.cs,14,/// DataManagementView.xaml 的交互逻辑
ignore-comment,Views\DataManagementView.xaml.cs,41,/// 带ViewModel的构造函数
ignore-comment,Views\DataManagementView.xaml.cs,53,// 初始同步日期显示
ignore-comment,Views\DataManagementView.xaml.cs,56,// 监听 ViewModel 属性变化以同步日期显示
ignore-comment,Views\DataManagementView.xaml.cs,62,// 设置日历语言
ignore-comment,Views\DataManagementView.xaml.cs,99,/// 同步日期文本显示和清空按钮可见性
ignore-comment,Views\DataManagementView.xaml.cs,127,// 用 Opacity + IsHitTestVisible 控制清空按钮显隐，不改变布局
ignore-comment,Views\DataManagementView.xaml.cs,134,/// 点击起始日期区域，打开起始日期日历
ignore-comment,Views\DataManagementView.xaml.cs,138,// 同步当前选中日期到日历
ignore-comment,Views\DataManagementView.xaml.cs,154,/// 点击截止日期区域，打开截止日期日历
ignore-comment,Views\DataManagementView.xaml.cs,173,/// 起始日期日历选择事件
ignore-comment,Views\DataManagementView.xaml.cs,185,/// 截止日期日历选择事件
ignore-comment,Views\DataManagementView.xaml.cs,197,/// 清空所有日期
ignore-comment,Views\DataManagementView.xaml.cs,230,/// 全选复选框状态变化事件
ignore-comment,Views\DataManagementView.xaml.cs,241,// 直接调用SelectAll命令
ignore-comment,Views\DataManagementView.xaml.cs,255,/// 单项复选框状态变化事件
ignore-comment,Views\DataManagementView.xaml.cs,264,// 获取当前项
ignore-comment,Views\DataManagementView.xaml.cs,269,// 直接调用 ViewModel 的方法，传递当前项
ignore-comment,Views\DataManagementView.xaml.cs,321,/// DataGrid行双击事件 - 切换选中状态
ignore-comment,Views\DataManagementView.xaml.cs,327,// 检查双击的是否是操作按钮区域
ignore-comment,Views\DataManagementView.xaml.cs,330,// 向上查找，看看是否点击在按钮上
ignore-comment,Views\DataManagementView.xaml.cs,335,// 如果点击的是按钮，不处理选中状态
ignore-comment,Views\DataManagementView.xaml.cs,341,// 获取行数据项并切换选中状态
ignore-comment,Views\DataManagementView.xaml.cs,346,// 触发选中状态变化命令
ignore-comment,Views\DataManagementView.xaml.cs,353,// 标记事件已处理，防止其他事件触发
ignore-comment,Views\LoginView.xaml.cs,9,/// LoginView.xaml 的交互逻辑
ignore-comment,Views\LoginView.xaml.cs,14,/// 构造函数
ignore-comment,Views\LoginView.xaml.cs,20,// 从DI容器获取ViewModel
ignore-comment,Views\LoginView.xaml.cs,27,/// 视图加载完成
ignore-comment,Views\LoginView.xaml.cs,33,// 如果 ViewModel 中有记住的密码，同步到 PasswordBox
ignore-comment,Views\LoginView.xaml.cs,39,// 监听密码可见性变化
ignore-comment,Views\LoginView.xaml.cs,46,// 密文模式：同步密码到PasswordBox，并更新Tag驱动水印
ignore-comment,Views\LoginView.xaml.cs,53,// 明文模式：聚焦PasswordTextBox，将光标移到末尾
ignore-comment,Views\LoginView.xaml.cs,60,// 焦点逻辑
ignore-comment,Views\LoginView.xaml.cs,73,/// PasswordBox密码变化处理（因为PasswordBox的Password属性不支持绑定）
ignore-comment,Views\LoginView.xaml.cs,80,"// 更新Tag标记，驱动水印显隐（有密码时Tag!=""""?水印Collapsed）"
ignore-comment,Views\LoginView.xaml.cs,86,/// 关闭按钮点击事件
ignore-comment,Views\LoginView.xaml.cs,94,/// 点击背景空白区域拖动窗口
ignore-comment,Views\LoginView.xaml.cs,98,// 判断点击位置是否在主卡片范围内，在卡片外才触发拖动
ignore-comment,Views\LoginView.xaml.cs,101,// 向上遍历视觉树，若命中 MainCard 则说明点击在卡片内，不触发拖动
ignore-comment,Views\LoginView.xaml.cs,114,// 最大化状态下先还原，再拖动（DragMove 在最大化时会抛异常）
ignore-comment,Views\LoginView.xaml.cs,117,// 获取鼠标相对屏幕的位置，还原后将窗口定位到鼠标附近
ignore-comment,Views\MainContainerView.xaml.cs,17,/// MainContainerView.xaml 的交互逻辑
ignore-comment,Views\PatientSelectionView.xaml.cs,43,/// 根据列表可视区域高度更新分页大小。
ignore-comment,Views\ReportView.xaml.cs,13,/// ReportView.xaml 的交互逻辑
ignore-comment,Views\ReportView.xaml.cs,27,/// 带ViewModel的构造函数
ignore-comment,Views\ReportView.xaml.cs,63,// 忽略关闭时的异常
ignore-comment,Views\ReportView.xaml.cs,88,// 忽略关闭时的异常
ignore-comment,Views\SettingsView.xaml.cs,7,/// SettingsView.xaml 的交互逻辑
ignore-comment,Views\SettingsView.xaml.cs,17,/// 带ViewModel的构造函数
ignore-comment,Views\Dialogs\AboutDialog.xaml.cs,6,/// AboutDialog.xaml 的交互逻辑
maybe,Views\Dialogs\CameraCaptureDialog.xaml.cs,75,"""是否退出视频采集？"","
maybe,Views\Dialogs\CameraCaptureDialog.xaml.cs,76,"""退出确认"","
ignore-comment,Views\Dialogs\ConfirmDialog.xaml.cs,6,/// ConfirmDialog.xaml 的交互逻辑
ignore-comment,Views\Dialogs\ConfirmDialog.xaml.cs,11,/// 返回true的静态值
ignore-comment,Views\Dialogs\ConfirmDialog.xaml.cs,16,/// 返回false的静态值
ignore-comment,Views\Dialogs\DepartmentEditDialog.xaml.cs,7,/// DepartmentEditDialog.xaml 的交互逻辑
ignore-comment,Views\Dialogs\MeasurementDetailDialog.xaml.cs,12,/// MeasurementDetailDialog.xaml 的交互逻辑
maybe,Views\Dialogs\MeasurementDetailDialog.xaml.cs,93,"if (sender is TabControl { SelectedItem: TabItem { Header: ""参数显示页"" } })"
maybe,Views\Dialogs\MeasurementDetailDialog.xaml.cs,97,"else if (sender is TabControl { SelectedItem: TabItem { Header: ""视频预览页"" } })"
ignore-comment,Views\Dialogs\OperationProgressDialog.xaml.cs,6,/// 通用耗时操作进度弹窗。
must,Views\Dialogs\PatientEditDialog.xaml.cs,146,"BirthDateText.Text = ""请选择日期"";"
ignore-comment,Views\Dialogs\ReportPreviewDialog.xaml.cs,12,/// ReportPreviewDialog.xaml 的交互逻辑。
ignore-comment,Views\Dialogs\UserEditDialog.xaml.cs,7,/// UserEditDialog.xaml 的交互逻辑
ignore-comment,Views\Measurement\MeasurementView.xaml.cs,7,/// MeasurementView.xaml 的交互逻辑
ignore-comment,Views\Measurement\MeasurementView.xaml.cs,12,/// 构造函数
ignore-comment,Views\Measurement\MeasurementView.xaml.cs,18,// 从 DI 容器获取 ViewModel
ignore-comment,Views\Measurement\Step1CreateMeasurementView.xaml.cs,6,/// Step1CreateMeasurementView.xaml 的交互逻辑
ignore-comment,Views\Measurement\Step1CreateMeasurementView.xaml.cs,11,/// 构造函数
ignore-comment,Views\Measurement\Step3ReviewView.xaml.cs,18,/// Step3ReviewView.xaml 的交互逻辑。
maybe,Views\Measurement\Step3ReviewView.xaml.cs,55,"SetPlaybackStatus(""正在准备预览..."");"
maybe,Views\Measurement\Step3ReviewView.xaml.cs,90,"SetPlaybackStatus(""正在准备预览..."");"
maybe,Views\Measurement\Step3ReviewView.xaml.cs,107,"SetPlaybackStatus(""未检测到视频"");"
maybe,Views\Measurement\Step3ReviewView.xaml.cs,134,"SetPlaybackStatus(""正在加载预览..."");"
maybe,Views\Measurement\Step3ReviewView.xaml.cs,160,"SetPlaybackStatus(""预览加载失败"");"
maybe,Views\Measurement\Step3ReviewView.xaml.cs,246,"SetPlaybackStatus(""预览加载失败"");"
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,13,/// Step4AnalyzeView.xaml 的交互逻辑
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,14,/// 负责 MediaElement 播放控制、DispatcherTimer 时间同步、VM 事件响应
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,24,/// 构造函数
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,35,/// DataContext 变更时订阅/取消订阅 VM 事件
ignore,Views\Measurement\Step4AnalyzeView.xaml.cs,95,#region MediaElement 事件
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,98,/// 视频加载完成，获取时长并启动定时器
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,111,/// 视频播放结束
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,120,/// 视频加载失败，降级到参数概览
must,Views\Measurement\Step4AnalyzeView.xaml.cs,125,"var errorMessage = e.ErrorException?.Message ?? ""未知视频错误"";"
ignore,Views\Measurement\Step4AnalyzeView.xaml.cs,131,#region Slider 拖拽事件
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,134,/// 用户开始拖动进度条，暂停定时器避免冲突
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,142,/// 用户结束拖动，执行 Seek 并恢复定时器
ignore,Views\Measurement\Step4AnalyzeView.xaml.cs,157,#region OxyPlot 点击事件
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,160,/// 曲线图被点击，跳转到对应时间点
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,170,// 将鼠标坐标转换为数据坐标
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,180,// 同步 MediaElement 位置
ignore,Views\Measurement\Step4AnalyzeView.xaml.cs,187,#region VM 事件处理
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,190,/// VM 请求跳转视频位置（Slider 绑定变更触发）
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,201,/// VM 请求播放/暂停
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,218,/// VM 请求变更播放速度
ignore,Views\Measurement\Step4AnalyzeView.xaml.cs,227,#region DispatcherTimer 时间同步
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,230,/// 启动 33ms 定时器，持续同步 MediaElement 位置到 VM
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,246,/// 停止定时器
ignore-comment,Views\Measurement\Step4AnalyzeView.xaml.cs,259,/// 定时器回调：将 MediaElement 当前位置同步到 VM
ignore-comment,Views\Measurement\TaskDrawerView.xaml.cs,6,/// TaskDrawerView.xaml 的交互逻辑
ignore-comment,Views\Measurement\TaskDrawerView.xaml.cs,11,/// 构造函数
ignore-comment,Views\Settings\DataManagementSettingsView.xaml.cs,17,/// DataManagementSettingsView.xaml 的交互逻辑
ignore-comment,Views\Settings\DepartmentManagementView.xaml.cs,12,/// DepartmentManagementView.xaml 的交互逻辑
ignore-comment,Views\Settings\DeviceConfigView.xaml.cs,17,/// DeviceConfigView.xaml 的交互逻辑
